SCENARIO_3_Ollama_Guided_turn_6_20260225_174901.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_8_20260225_183445.json,70,60,65
SCENARIO_4_Ollama_Guided_turn_7_20260225_181649.json,70,65,68
SCENARIO_2_Ollama_AIReN_turn_5_20260226_153306.json,80,68,75
SCENARIO_5_Ollama_AIReN_turn_7_20260226_182748.json,75,65,70
SCENARIO_2_Ollama_Guided_turn_8_20260225_183235.json,85,75,80
SCENARIO_4_Ollama_Guided_turn_0_20260225_151543.json,85,70,80
SCENARIO_5_Ollama_Guided_turn_5_20260225_173338.json,80,70,75
SCENARIO_4_Ollama_NoGuided_turn_6_20260225_175523.json,85,70,80
SCENARIO_1_Ollama_NoGuided_turn_0_20260225_150048.json,75,60,70
SCENARIO_2_Ollama_Guided_turn_6_20260225_174419.json,70,65,68
SCENARIO_2_Ollama_AIReN_turn_9_20260226_201316.json,85,75,80
SCENARIO_1_Ollama_NoGuided_turn_5_20260225_171512.json,78,62,70
SCENARIO_1_Ollama_NoGuided_turn_3_20260225_161646.json,85,88,90
SCENARIO_4_Ollama_Guided_turn_1_20260225_154206.json,75,70,80
SCENARIO_3_Ollama_NoGuided_turn_3_20260225_162607.json,85,75,80
SCENARIO_5_Ollama_NoGuided_turn_0_20260225_152131.json,78,85,80
SCENARIO_5_Ollama_Guided_turn_4_20260225_170614.json,85,65,70
SCENARIO_3_Ollama_NoGuided_turn_2_20260225_160300.json,80,70,75
SCENARIO_5_Ollama_Guided_turn_7_20260225_182327.json,85,70,75
SCENARIO_4_Ollama_NoGuided_turn_8_20260225_184441.json,70,65,68
SCENARIO_4_Ollama_AIReN_turn_1_20260226_112254.json,85,70,75
SCENARIO_3_Ollama_AIReN_turn_3_20260226_132325.json,85,75,80
SCENARIO_3_Ollama_AIReN_turn_7_20260226_175443.json,85,75,80
SCENARIO_5_Ollama_Guided_turn_1_20260225_154717.json,70,65,68
SCENARIO_1_Ollama_Guided_turn_4_20260225_163742.json,85,70,75
SCENARIO_1_Ollama_NoGuided_turn_2_20260225_155244.json,80,70,75
SCENARIO_3_Ollama_NoGuided_turn_5_20260225_172642.json,70,55,60
SCENARIO_5_Ollama_AIReN_turn_4_20260226_150222.json,85,80,78
SCENARIO_1_Ollama_AIReN_turn_6_20260226_162306.json,85,70,75
SCENARIO_3_Ollama_NoGuided_turn_9_20260225_190329.json,85,70,75
SCENARIO_4_Ollama_Guided_turn_3_20260225_162913.json,60,55,58
SCENARIO_2_Ollama_Guided_turn_4_20260225_165201.json,85,88,90
SCENARIO_3_Ollama_AIReN_turn_0_20260226_095909.json,85,70,80
SCENARIO_4_Ollama_NoGuided_turn_1_20260225_154430.json,85,78,80
SCENARIO_4_Ollama_NoGuided_turn_3_20260225_163108.json,78,68,70
SCENARIO_3_Ollama_NoGuided_turn_1_20260225_153855.json,80,60,70
SCENARIO_1_Ollama_Guided_turn_5_20260225_171220.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_2_20260226_122100.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_8_20260226_192927.json,85,80,82
SCENARIO_1_Ollama_AIReN_turn_4_20260226_140555.json,85,75,80
SCENARIO_5_Ollama_NoGuided_turn_8_20260225_184921.json,65,55,60
SCENARIO_2_Ollama_NoGuided_turn_3_20260225_162208.json,80,70,75
SCENARIO_1_Ollama_Guided_turn_1_20260225_152501.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_5_20260226_151917.json,85,78,80
SCENARIO_5_Ollama_Guided_turn_8_20260225_184718.json,85,70,75
SCENARIO_5_Ollama_Guided_turn_2_20260225_160905.json,70,60,65
SCENARIO_3_Ollama_AIReN_turn_4_20260226_143444.json,85,70,75
SCENARIO_4_Ollama_Guided_turn_5_20260225_172957.json,80,70,75
SCENARIO_5_Ollama_AIReN_turn_3_20260226_134914.json,85,75,80
SCENARIO_3_Ollama_AIReN_turn_9_20260226_202301.json,85,78,80
SCENARIO_5_Ollama_NoGuided_turn_1_20260225_154905.json,80,70,75
SCENARIO_4_Ollama_AIReN_turn_0_20260226_101015.json,80,70,75
SCENARIO_2_Ollama_Guided_turn_9_20260225_185708.json,85,78,82
SCENARIO_4_Ollama_NoGuided_turn_9_20260225_191027.json,70,65,68
SCENARIO_4_Ollama_NoGuided_turn_7_20260225_181921.json,75,68,70
SCENARIO_5_Ollama_Guided_turn_3_20260225_163357.json,80,65,70
SCENARIO_4_Ollama_AIReN_turn_5_20260226_155821.json,85,70,80
SCENARIO_5_Ollama_Guided_turn_9_20260225_191315.json,78,65,70
SCENARIO_4_Ollama_Guided_turn_8_20260225_184227.json,85,75,80
SCENARIO_1_Ollama_NoGuided_turn_4_20260225_164001.json,75,70,68
SCENARIO_3_Ollama_Guided_turn_8_20260225_183743.json,85,82,80
SCENARIO_1_Ollama_NoGuided_turn_7_20260225_180432.json,60,55,58
SCENARIO_1_Ollama_Guided_turn_6_20260225_173814.json,78,80,82
SCENARIO_5_Ollama_NoGuided_turn_6_20260225_175859.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_2_20260225_155906.json,80,75,80
SCENARIO_2_Ollama_NoGuided_turn_0_20260225_150734.json,85,70,75
SCENARIO_3_Ollama_NoGuided_turn_0_20260225_151406.json,80,70,75
SCENARIO_3_Ollama_AIReN_turn_2_20260226_120846.json,90,88,90
SCENARIO_1_Ollama_AIReN_turn_1_20260226_103956.json,85,65,70
SCENARIO_5_Ollama_AIReN_turn_9_20260226_205559.json,85,75,80
SCENARIO_5_Ollama_NoGuided_turn_9_20260225_191444.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_6_20260226_171522.json,85,75,80
SCENARIO_2_Ollama_Guided_turn_0_20260225_150452.json,85,75,80
SCENARIO_2_Ollama_AIReN_turn_6_20260226_163545.json,75,70,80
SCENARIO_4_Ollama_NoGuided_turn_5_20260225_173155.json,70,60,65
SCENARIO_5_Ollama_NoGuided_turn_7_20260225_182535.json,70,60,65
SCENARIO_2_Ollama_Guided_turn_2_20260225_155529.json,85,80,78
SCENARIO_1_Ollama_AIReN_turn_0_20260226_092841.json,85,78,80
SCENARIO_1_Ollama_Guided_turn_9_20260225_185133.json,58,52,55
SCENARIO_1_Ollama_NoGuided_turn_8_20260225_183036.json,85,80,80
SCENARIO_1_Ollama_AIReN_turn_9_20260226_195847.json,80,75,78
SCENARIO_4_Ollama_Guided_turn_9_20260225_190806.json,70,55,60
SCENARIO_1_Ollama_AIReN_turn_7_20260226_172649.json,88,82,85
SCENARIO_3_Ollama_NoGuided_turn_7_20260225_181401.json,70,60,65
SCENARIO_3_Ollama_Guided_turn_1_20260225_153714.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_4_20260225_165414.json,75,58,60
SCENARIO_4_Ollama_Guided_turn_4_20260225_170123.json,70,65,68
SCENARIO_3_Ollama_NoGuided_turn_4_20260225_165936.json,85,78,80
SCENARIO_2_Ollama_Guided_turn_1_20260225_153012.json,82,85,88
SCENARIO_4_Ollama_AIReN_turn_9_20260226_204140.json,80,70,75
SCENARIO_2_Ollama_AIReN_turn_1_20260226_105323.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_4_20260226_145034.json,85,70,75
SCENARIO_2_Ollama_AIReN_turn_7_20260226_173850.json,70,65,68
SCENARIO_4_Ollama_AIReN_turn_7_20260226_181209.json,85,75,80
SCENARIO_4_Ollama_NoGuided_turn_2_20260225_160651.json,75,68,70
SCENARIO_1_Ollama_Guided_turn_8_20260225_182819.json,85,65,70
SCENARIO_2_Ollama_NoGuided_turn_5_20260225_172129.json,75,70,68
SCENARIO_2_Ollama_AIReN_turn_0_20260226_094754.json,85,83,88
SCENARIO_5_Ollama_NoGuided_turn_5_20260225_173505.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_2_20260226_123645.json,85,75,80
