SCENARIO_1_Ollama_AIReN_turn_9_20260226_195847.json,85,80,82
SCENARIO_2_Ollama_Guided_turn_0_20260225_150452.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_3_20260226_134914.json,85,75,80
SCENARIO_5_Ollama_Guided_turn_2_20260225_160905.json,85,75,80
SCENARIO_1_Ollama_NoGuided_turn_7_20260225_180432.json,75,70,70
SCENARIO_5_Ollama_NoGuided_turn_8_20260225_184921.json,75,70,70
SCENARIO_2_Ollama_Guided_turn_1_20260225_153012.json,85,80,85
SCENARIO_2_Ollama_AIReN_turn_3_20260226_130855.json,85,80,85
SCENARIO_1_Ollama_AIReN_turn_8_20260301_110052_debug.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_5_20260226_155821.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_9_20260225_185925.json,75,70,70
SCENARIO_1_Ollama_NoGuided_turn_8_20260225_183036.json,85,75,80
SCENARIO_2_Ollama_Guided_turn_3_20260225_162006.json,85,78,80
SCENARIO_5_Ollama_NoGuided_turn_1_20260225_154905.json,85,78,80
SCENARIO_3_Ollama_AIReN_turn_8_20260226_191614.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_6_20260225_174635.json,75,70,72
SCENARIO_4_Ollama_NoGuided_turn_2_20260225_160651.json,75,70,72
SCENARIO_2_Ollama_AIReN_turn_1_20260301_011810_debug.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_2_20260301_033833_debug.json,85,80,85
SCENARIO_3_Ollama_AIReN_turn_4_20260226_143444.json,85,75,80
SCENARIO_3_Ollama_Guided_turn_7_20260225_181127.json,85,78,80
SCENARIO_1_Ollama_Guided_turn_0_20260225_145850.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_6_20260226_171522.json,85,80,82
SCENARIO_3_Ollama_Guided_turn_1_20260225_153714.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_9_20260301_130916_debug.json,85,75,80
SCENARIO_4_Ollama_NoGuided_turn_0_20260225_151730.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_4_20260226_145034.json,85,78,80
SCENARIO_1_Ollama_AIReN_turn_5_20260301_063216_debug.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_6_20260226_162306.json,92,85,80
SCENARIO_5_Ollama_AIReN_turn_7_20260301_103738_debug.json,85,75,80
SCENARIO_2_Ollama_Guided_turn_7_20260225_180617.json,75,70,70
SCENARIO_4_Ollama_NoGuided_turn_4_20260225_170331.json,75,85,80
SCENARIO_2_Ollama_AIReN_turn_4_20260226_141922.json,85,80,85
SCENARIO_3_Ollama_AIReN_turn_5_20260301_070527_debug.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_0_20260228_232337.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_5_20260225_172129.json,75,70,72
SCENARIO_2_Ollama_AIReN_turn_8_20260226_190121.json,85,75,80
SCENARIO_3_Ollama_NoGuided_turn_8_20260225_183949.json,85,75,80
SCENARIO_3_Ollama_NoGuided_turn_5_20260225_172642.json,65,78,70
SCENARIO_1_Ollama_AIReN_turn_1_20260226_103956.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_0_20260228_234336_debug.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_0_20260301_003117_debug.json,85,78,80
SCENARIO_5_Ollama_Guided_turn_4_20260225_170614.json,85,78,80
SCENARIO_2_Ollama_AIReN_turn_5_20260301_064855_debug.json,85,78,80
SCENARIO_1_Ollama_Guided_turn_5_20260225_171220.json,75,70,72
SCENARIO_5_Ollama_AIReN_turn_0_20260226_102148.json,85,80,75
SCENARIO_5_Ollama_Guided_turn_6_20260225_175708.json,85,75,80
SCENARIO_2_Ollama_Guided_turn_8_20260225_183235.json,75,70,72
SCENARIO_1_Ollama_AIReN_turn_4_20260226_140555.json,85,75,80
SCENARIO_2_Ollama_AIReN_turn_0_20260226_094754.json,85,80,82
SCENARIO_2_Ollama_NoGuided_turn_3_20260225_162208.json,75,70,70
SCENARIO_5_Ollama_Guided_turn_3_20260225_163357.json,85,75,80
SCENARIO_4_Ollama_NoGuided_turn_7_20260225_181921.json,85,75,80
SCENARIO_2_Ollama_AIReN_turn_7_20260226_173850.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_3_20260226_125137.json,85,80,82
SCENARIO_4_Ollama_Guided_turn_6_20260225_175301.json,85,78,80
SCENARIO_5_Ollama_AIReN_turn_2_20260226_123645.json,85,75,80
SCENARIO_2_Ollama_Guided_turn_2_20260225_155529.json,85,78,80
SCENARIO_1_Ollama_Guided_turn_2_20260225_155051.json,85,75,80
SCENARIO_5_Ollama_NoGuided_turn_6_20260225_175859.json,85,75,80
SCENARIO_3_Ollama_NoGuided_turn_7_20260225_181401.json,75,70,70
SCENARIO_3_Ollama_AIReN_turn_3_20260226_132325.json,85,80,85
SCENARIO_4_Ollama_AIReN_turn_0_20260226_101015.json,85,75,80
SCENARIO_5_Ollama_Guided_turn_5_20260225_173338.json,85,78,80
SCENARIO_4_Ollama_AIReN_turn_5_20260301_072344_debug.json,85,75,80
SCENARIO_5_Ollama_NoGuided_turn_5_20260225_173505.json,75,70,72
SCENARIO_2_Ollama_AIReN_turn_6_20260226_163545.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_2_20260301_031811_debug.json,85,78,80
SCENARIO_3_Ollama_NoGuided_turn_9_20260225_190329.json,75,70,72
SCENARIO_4_Ollama_AIReN_turn_8_20260226_192927.json,85,78,80
SCENARIO_5_Ollama_NoGuided_turn_9_20260225_191444.json,85,78,80
SCENARIO_3_Ollama_NoGuided_turn_4_20260225_165936.json,85,75,80
SCENARIO_2_Ollama_NoGuided_turn_1_20260225_153435.json,85,80,82
SCENARIO_3_Ollama_AIReN_turn_8_20260301_112549_debug.json,85,78,80
SCENARIO_5_Ollama_AIReN_turn_5_20260301_073840_debug.json,85,75,80
SCENARIO_1_Ollama_Guided_turn_8_20260225_182819.json,75,85,80
SCENARIO_1_Ollama_Guided_turn_4_20260225_163742.json,75,65,70
SCENARIO_3_Ollama_Guided_turn_8_20260225_183743.json,85,75,80
SCENARIO_4_Ollama_NoGuided_turn_8_20260225_184441.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_2_20260301_022236_debug.json,85,80,82
SCENARIO_1_Ollama_Guided_turn_3_20260225_161510.json,85,75,80
SCENARIO_5_Ollama_AIReN_turn_0_20260301_004611_debug.json,85,75,80
SCENARIO_2_Ollama_AIReN_turn_4_20260301_054153_debug.json,85,78,80
SCENARIO_4_Ollama_AIReN_turn_7_20260301_102414_debug.json,85,80,82
SCENARIO_3_Ollama_Guided_turn_3_20260225_162417.json,85,78,80
SCENARIO_2_Ollama_Guided_turn_4_20260225_165201.json,85,80,85
SCENARIO_2_Ollama_AIReN_turn_0_20260301_000010_debug.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_6_20260301_080037_debug.json,75,70,72
SCENARIO_1_Ollama_AIReN_turn_4_20260301_052634_debug.json,85,78,80
SCENARIO_3_Ollama_AIReN_turn_3_20260301_043154_debug.json,75,70,70
SCENARIO_4_Ollama_AIReN_turn_7_20260226_181209.json,85,75,80
SCENARIO_1_Ollama_Guided_turn_9_20260225_185133.json,75,70,72
SCENARIO_5_Ollama_NoGuided_turn_0_20260225_152131.json,85,88,85
SCENARIO_3_Ollama_Guided_turn_0_20260225_151154.json,75,70,72
SCENARIO_2_Ollama_NoGuided_turn_4_20260225_165414.json,75,70,72
SCENARIO_4_Ollama_NoGuided_turn_5_20260225_173155.json,85,75,80
SCENARIO_4_Ollama_NoGuided_turn_3_20260225_163108.json,75,70,70
SCENARIO_5_Ollama_NoGuided_turn_4_20260225_170841.json,85,75,80
SCENARIO_4_Ollama_Guided_turn_4_20260225_170123.json,85,75,80
SCENARIO_4_Ollama_Guided_turn_2_20260225_160521.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_3_20260301_044649_debug.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_3_20260301_035810_debug.json,85,75,80
SCENARIO_1_Ollama_Guided_turn_7_20260225_180229.json,85,78,80
SCENARIO_1_Ollama_AIReN_turn_1_20260301_010038_debug.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_2_20260226_122100.json,85,75,80
SCENARIO_1_Ollama_AIReN_turn_9_20260301_121743_debug.json,85,80,82
SCENARIO_2_Ollama_AIReN_turn_2_20260301_024115_debug.json,85,75,80
SCENARIO_4_Ollama_AIReN_turn_3_20260226_133644.json,85,78,80
SCENARIO_2_Ollama_AIReN_turn_8_20260301_111324_debug.json,85,75,80
SCENARIO_1_Ollama_NoGuided_turn_9_20260225_185516.json,75,70,72
